grade,Marbling,Color,Texture,Surface_Moisture,Total,image_path
등심1++,8.0,8.0,6.0,4.0,6.0,./meat_dataset/등심1++/등심1++_00290.jpg
등심1++,8.0,8.0,6.0,6.0,6.0,./meat_dataset/등심1++/등심1++_00291.jpg
등심1++,4.0,6.0,4.0,4.0,4.0,./meat_dataset/등심1++/등심1++_00292.jpg
등심1++,6.0,8.0,6.0,6.0,6.0,./meat_dataset/등심1++/등심1++_00293.jpg
등심1++,8.0,8.0,6.0,4.0,8.0,./meat_dataset/등심1++/등심1++_00294.jpg
등심1++,4.0,8.0,4.0,6.0,4.0,./meat_dataset/등심1++/등심1++_00295.jpg
등심1++,6.0,6.0,6.0,4.0,6.0,./meat_dataset/등심1++/등심1++_00296.jpg
등심1++,8.0,8.0,6.0,4.0,8.0,./meat_dataset/등심1++/등심1++_00297.jpg
등심1++,2.0,6.0,2.0,8.0,2.0,./meat_dataset/등심1++/등심1++_00298.jpg
등심1++,8.0,6.0,8.0,4.0,8.0,./meat_dataset/등심1++/등심1++_00299.jpg
등심1++,6.0,8.0,6.0,6.0,6.0,./meat_dataset/등심1++/등심1++_00300.jpg
등심1++,8.0,6.0,8.0,4.0,8.0,./meat_dataset/등심1++/등심1++_00301.jpg
등심1++,8.0,6.0,8.0,4.0,8.0,./meat_dataset/등심1++/등심1++_00302.jpg
등심1++,6.0,8.0,6.0,6.0,6.0,./meat_dataset/등심1++/등심1++_00303.jpg
등심1++,8.0,8.0,6.0,4.0,8.0,./meat_dataset/등심1++/등심1++_00304.jpg
등심1++,6.0,6.0,6.0,4.0,6.0,./meat_dataset/등심1++/등심1++_00305.jpg
등심1++,6.0,6.0,6.0,4.0,6.0,./meat_dataset/등심1++/등심1++_00306.jpg
등심1++,4.0,8.0,4.0,6.0,4.0,./meat_dataset/등심1++/등심1++_00307.jpg
등심1++,2.0,8.0,2.0,8.0,2.0,./meat_dataset/등심1++/등심1++_00308.jpg
등심1++,6.0,8.0,6.0,6.0,6.0,./meat_dataset/등심1++/등심1++_00309.jpg
등심1++,2.0,8.0,2.0,8.0,2.0,./meat_dataset/등심1++/등심1++_00310.jpg
등심1++,6.0,8.0,6.0,6.0,6.0,./meat_dataset/등심1++/등심1++_00311.jpg
등심1++,8.0,6.0,8.0,4.0,8.0,./meat_dataset/등심1++/등심1++_00312.jpg
등심1++,8.0,8.0,6.0,4.0,6.0,./meat_dataset/등심1++/등심1++_00313.jpg
등심1++,6.0,6.0,6.0,4.0,6.0,./meat_dataset/등심1++/등심1++_00314.jpg
등심1++,6.0,8.0,6.0,6.0,6.0,./meat_dataset/등심1++/등심1++_00315.jpg
등심1++,6.0,6.0,6.0,4.0,6.0,./meat_dataset/등심1++/등심1++_00316.jpg
등심1++,6.0,8.0,6.0,6.0,6.0,./meat_dataset/등심1++/등심1++_00317.jpg
등심1++,6.0,6.0,4.0,4.0,4.0,./meat_dataset/등심1++/등심1++_00318.jpg
등심1++,6.0,6.0,6.0,4.0,6.0,./meat_dataset/등심1++/등심1++_00319.jpg
등심1++,4.0,8.0,4.0,6.0,4.0,./meat_dataset/등심1++/등심1++_00320.jpg
등심1++,6.0,8.0,6.0,6.0,6.0,./meat_dataset/등심1++/등심1++_00321.jpg
등심1++,8.0,6.0,8.0,4.0,8.0,./meat_dataset/등심1++/등심1++_00322.jpg
등심1++,8.0,8.0,6.0,4.0,8.0,./meat_dataset/등심1++/등심1++_00323.jpg
등심1++,8.0,8.0,6.0,4.0,8.0,./meat_dataset/등심1++/등심1++_00324.jpg
등심1++,6.0,8.0,6.0,6.0,6.0,./meat_dataset/등심1++/등심1++_00325.jpg
등심1++,8.0,6.0,8.0,4.0,8.0,./meat_dataset/등심1++/등심1++_00326.jpg
등심1++,8.0,6.0,8.0,4.0,8.0,./meat_dataset/등심1++/등심1++_00327.jpg
등심1++,6.0,8.0,6.0,6.0,4.0,./meat_dataset/등심1++/등심1++_00328.jpg
등심1++,8.0,6.0,8.0,4.0,6.0,./meat_dataset/등심1++/등심1++_00329.jpg
등심1++,8.0,8.0,6.0,4.0,8.0,./meat_dataset/등심1++/등심1++_00330.jpg
등심1++,6.0,8.0,6.0,6.0,6.0,./meat_dataset/등심1++/등심1++_00331.jpg
등심1++,8.0,4.0,8.0,4.0,8.0,./meat_dataset/등심1++/등심1++_00332.jpg
등심1++,6.0,8.0,6.0,6.0,6.0,./meat_dataset/등심1++/등심1++_00333.jpg
등심1++,6.0,8.0,6.0,6.0,6.0,./meat_dataset/등심1++/등심1++_00334.jpg
등심1++,6.0,6.0,6.0,4.0,6.0,./meat_dataset/등심1++/등심1++_00335.jpg
등심1++,10.0,4.0,8.0,4.0,10.0,./meat_dataset/등심1++/등심1++_00336.jpg
등심1++,4.0,8.0,4.0,6.0,4.0,./meat_dataset/등심1++/등심1++_00337.jpg
등심1++,6.0,6.0,6.0,4.0,6.0,./meat_dataset/등심1++/등심1++_00338.jpg
등심1++,6.0,8.0,6.0,6.0,4.0,./meat_dataset/등심1++/등심1++_00339.jpg
등심1++,8.0,8.0,6.0,4.0,8.0,./meat_dataset/등심1++/등심1++_00340.jpg
등심1++,10.0,8.0,6.0,4.0,8.0,./meat_dataset/등심1++/등심1++_00341.jpg
등심1++,8.0,8.0,6.0,4.0,8.0,./meat_dataset/등심1++/등심1++_00342.jpg
등심1++,8.0,6.0,8.0,4.0,8.0,./meat_dataset/등심1++/등심1++_00343.jpg
등심1++,4.0,8.0,6.0,6.0,6.0,./meat_dataset/등심1++/등심1++_00344.jpg
등심1++,8.0,6.0,8.0,4.0,8.0,./meat_dataset/등심1++/등심1++_00345.jpg
등심1++,8.0,4.0,8.0,4.0,6.0,./meat_dataset/등심1++/등심1++_00346.jpg
등심1++,8.0,6.0,8.0,4.0,8.0,./meat_dataset/등심1++/등심1++_00347.jpg
등심1++,6.0,8.0,6.0,4.0,6.0,./meat_dataset/등심1++/등심1++_00349.jpg
등심1++,8.0,6.0,8.0,4.0,8.0,./meat_dataset/등심1++/등심1++_00350.jpg
등심1++,4.0,8.0,4.0,6.0,4.0,./meat_dataset/등심1++/등심1++_00351.jpg
등심1++,6.0,6.0,6.0,4.0,6.0,./meat_dataset/등심1++/등심1++_00352.jpg
등심1++,8.0,6.0,8.0,4.0,8.0,./meat_dataset/등심1++/등심1++_00353.jpg
등심1++,8.0,6.0,8.0,4.0,8.0,./meat_dataset/등심1++/등심1++_00354.jpg
등심1++,4.0,8.0,4.0,6.0,4.0,./meat_dataset/등심1++/등심1++_00355.jpg
등심1++,2.0,6.0,2.0,8.0,2.0,./meat_dataset/등심1++/등심1++_00356.jpg
등심1++,6.0,8.0,6.0,6.0,4.0,./meat_dataset/등심1++/등심1++_00358.jpg
등심1++,6.0,6.0,6.0,4.0,6.0,./meat_dataset/등심1++/등심1++_00359.jpg
등심1++,6.0,8.0,6.0,6.0,6.0,./meat_dataset/등심1++/등심1++_00360.jpg
등심1++,4.0,6.0,4.0,4.0,4.0,./meat_dataset/등심1++/등심1++_00361.jpg
등심1++,4.0,8.0,4.0,6.0,4.0,./meat_dataset/등심1++/등심1++_00362.jpg
등심1++,8.0,6.0,8.0,4.0,8.0,./meat_dataset/등심1++/등심1++_00363.jpg
등심1++,10.0,4.0,8.0,4.0,10.0,./meat_dataset/등심1++/등심1++_00364.jpg
등심1++,6.0,8.0,6.0,4.0,6.0,./meat_dataset/등심1++/등심1++_00365.jpg
등심1++,6.0,8.0,6.0,6.0,6.0,./meat_dataset/등심1++/등심1++_00366.jpg
등심1++,8.0,6.0,8.0,4.0,8.0,./meat_dataset/등심1++/등심1++_00367.jpg
등심1++,6.0,4.0,8.0,4.0,6.0,./meat_dataset/등심1++/등심1++_00368.jpg
등심1++,6.0,8.0,6.0,6.0,4.0,./meat_dataset/등심1++/등심1++_00369.jpg
등심1++,6.0,8.0,4.0,6.0,4.0,./meat_dataset/등심1++/등심1++_00370.jpg
등심1++,8.0,6.0,8.0,4.0,8.0,./meat_dataset/등심1++/등심1++_00371.jpg
등심1++,8.0,6.0,8.0,4.0,8.0,./meat_dataset/등심1++/등심1++_00372.jpg
등심1++,8.0,4.0,8.0,4.0,8.0,./meat_dataset/등심1++/등심1++_00374.jpg
등심1++,6.0,8.0,6.0,6.0,6.0,./meat_dataset/등심1++/등심1++_00375.jpg
등심1++,8.0,8.0,6.0,4.0,8.0,./meat_dataset/등심1++/등심1++_00376.jpg
등심1++,6.0,8.0,6.0,6.0,6.0,./meat_dataset/등심1++/등심1++_00377.jpg
등심1++,8.0,8.0,6.0,4.0,8.0,./meat_dataset/등심1++/등심1++_00378.jpg
등심1++,4.0,10.0,4.0,6.0,2.0,./meat_dataset/등심1++/등심1++_00380.jpg
등심1++,2.0,8.0,2.0,8.0,2.0,./meat_dataset/등심1++/등심1++_00381.jpg
등심1++,6.0,6.0,6.0,4.0,6.0,./meat_dataset/등심1++/등심1++_00382.jpg
등심1++,4.0,8.0,4.0,6.0,4.0,./meat_dataset/등심1++/등심1++_00383.jpg
등심1++,6.0,6.0,6.0,4.0,6.0,./meat_dataset/등심1++/등심1++_00384.jpg
등심1++,6.0,8.0,6.0,6.0,6.0,./meat_dataset/등심1++/등심1++_00385.jpg
등심1++,8.0,8.0,6.0,4.0,6.0,./meat_dataset/등심1++/등심1++_00386.jpg
등심1++,6.0,8.0,6.0,6.0,6.0,./meat_dataset/등심1++/등심1++_00388.jpg
등심1++,8.0,8.0,6.0,4.0,8.0,./meat_dataset/등심1++/등심1++_00389.jpg
등심1++,8.0,8.0,6.0,4.0,8.0,./meat_dataset/등심1++/등심1++_00392.jpg
등심1++,6.0,8.0,6.0,6.0,6.0,./meat_dataset/등심1++/등심1++_00393.jpg
등심1++,8.0,6.0,8.0,4.0,8.0,./meat_dataset/등심1++/등심1++_00394.jpg
등심1++,4.0,6.0,4.0,4.0,4.0,./meat_dataset/등심1++/등심1++_00395.jpg
등심1++,8.0,6.0,8.0,4.0,8.0,./meat_dataset/등심1++/등심1++_00396.jpg
등심1++,4.0,8.0,4.0,6.0,4.0,./meat_dataset/등심1++/등심1++_00397.jpg
등심1++,8.0,4.0,8.0,4.0,8.0,./meat_dataset/등심1++/등심1++_00398.jpg
등심1++,4.0,6.0,4.0,4.0,4.0,./meat_dataset/등심1++/등심1++_00399.jpg
등심1++,8.0,8.0,6.0,4.0,8.0,./meat_dataset/등심1++/등심1++_00400.jpg
등심1++,6.0,8.0,6.0,6.0,6.0,./meat_dataset/등심1++/등심1++_00401.jpg
등심1++,4.0,8.0,4.0,6.0,4.0,./meat_dataset/등심1++/등심1++_00402.jpg
등심1++,8.0,8.0,6.0,6.0,4.0,./meat_dataset/등심1++/등심1++_00403.jpg
등심1++,8.0,6.0,8.0,4.0,8.0,./meat_dataset/등심1++/등심1++_00404.jpg
등심1++,8.0,4.0,8.0,4.0,8.0,./meat_dataset/등심1++/등심1++_00405.jpg
등심1++,4.0,8.0,4.0,6.0,4.0,./meat_dataset/등심1++/등심1++_00406.jpg
등심1++,6.0,8.0,6.0,6.0,6.0,./meat_dataset/등심1++/등심1++_00407.jpg
등심1++,4.0,6.0,4.0,4.0,4.0,./meat_dataset/등심1++/등심1++_00408.jpg
등심1++,6.0,6.0,6.0,4.0,6.0,./meat_dataset/등심1++/등심1++_00409.jpg
등심1++,8.0,8.0,6.0,4.0,8.0,./meat_dataset/등심1++/등심1++_00410.jpg
등심1++,8.0,6.0,8.0,4.0,8.0,./meat_dataset/등심1++/등심1++_00411.jpg
등심1++,8.0,4.0,8.0,4.0,8.0,./meat_dataset/등심1++/등심1++_00412.jpg
등심1++,6.0,8.0,6.0,6.0,6.0,./meat_dataset/등심1++/등심1++_00413.jpg
등심1++,6.0,6.0,6.0,4.0,6.0,./meat_dataset/등심1++/등심1++_00414.jpg
등심1++,8.0,8.0,6.0,4.0,8.0,./meat_dataset/등심1++/등심1++_00415.jpg
등심1++,8.0,8.0,6.0,4.0,8.0,./meat_dataset/등심1++/등심1++_00416.jpg
등심1++,6.0,8.0,6.0,6.0,6.0,./meat_dataset/등심1++/등심1++_00417.jpg
등심1++,8.0,6.0,8.0,4.0,8.0,./meat_dataset/등심1++/등심1++_00418.jpg
등심1++,6.0,8.0,6.0,6.0,6.0,./meat_dataset/등심1++/등심1++_00419.jpg
등심1++,8.0,6.0,8.0,4.0,8.0,./meat_dataset/등심1++/등심1++_00420.jpg
등심1++,8.0,8.0,6.0,4.0,8.0,./meat_dataset/등심1++/등심1++_00421.jpg
등심1++,8.0,6.0,8.0,4.0,8.0,./meat_dataset/등심1++/등심1++_00422.jpg
등심1++,8.0,8.0,6.0,4.0,8.0,./meat_dataset/등심1++/등심1++_00423.jpg
등심1++,8.0,8.0,6.0,4.0,8.0,./meat_dataset/등심1++/등심1++_00424.jpg
등심1++,8.0,6.0,8.0,4.0,8.0,./meat_dataset/등심1++/등심1++_00425.jpg
등심1++,6.0,8.0,6.0,6.0,6.0,./meat_dataset/등심1++/등심1++_00426.jpg
등심1++,2.0,8.0,2.0,8.0,2.0,./meat_dataset/등심1++/등심1++_00427.jpg
등심1++,6.0,4.0,8.0,4.0,6.0,./meat_dataset/등심1++/등심1++_00428.jpg
등심1++,8.0,6.0,8.0,4.0,8.0,./meat_dataset/등심1++/등심1++_00429.jpg
등심1++,6.0,8.0,6.0,6.0,6.0,./meat_dataset/등심1++/등심1++_00430.jpg
등심1++,8.0,8.0,6.0,4.0,8.0,./meat_dataset/등심1++/등심1++_00431.jpg
등심1++,8.0,8.0,6.0,4.0,8.0,./meat_dataset/등심1++/등심1++_00432.jpg
등심1++,8.0,6.0,8.0,4.0,8.0,./meat_dataset/등심1++/등심1++_00433.jpg
등심1++,8.0,6.0,8.0,4.0,8.0,./meat_dataset/등심1++/등심1++_00434.jpg
등심1++,8.0,6.0,8.0,4.0,8.0,./meat_dataset/등심1++/등심1++_00436.jpg
등심1++,6.0,8.0,6.0,6.0,6.0,./meat_dataset/등심1++/등심1++_00437.jpg
등심1++,6.0,6.0,6.0,4.0,6.0,./meat_dataset/등심1++/등심1++_00438.jpg
등심1++,6.0,4.0,8.0,4.0,6.0,./meat_dataset/등심1++/등심1++_00439.jpg
등심1++,4.0,6.0,4.0,4.0,4.0,./meat_dataset/등심1++/등심1++_00440.jpg
등심1++,6.0,6.0,6.0,4.0,6.0,./meat_dataset/등심1++/등심1++_00441.jpg
등심1++,8.0,4.0,8.0,4.0,8.0,./meat_dataset/등심1++/등심1++_00443.jpg
등심1++,8.0,8.0,6.0,4.0,6.0,./meat_dataset/등심1++/등심1++_00444.jpg
등심1++,8.0,8.0,6.0,4.0,6.0,./meat_dataset/등심1++/등심1++_00445.jpg
등심1++,8.0,8.0,6.0,4.0,8.0,./meat_dataset/등심1++/등심1++_00446.jpg
등심1++,8.0,8.0,6.0,4.0,6.0,./meat_dataset/등심1++/등심1++_00447.jpg
등심1++,8.0,8.0,6.0,4.0,8.0,./meat_dataset/등심1++/등심1++_00448.jpg
등심1++,4.0,8.0,4.0,6.0,4.0,./meat_dataset/등심1++/등심1++_00449.jpg
등심1++,4.0,8.0,4.0,6.0,4.0,./meat_dataset/등심1++/등심1++_00450.jpg
등심1++,8.0,8.0,6.0,4.0,8.0,./meat_dataset/등심1++/등심1++_00451.jpg
등심1++,8.0,6.0,8.0,4.0,8.0,./meat_dataset/등심1++/등심1++_00452.jpg
등심1++,6.0,6.0,6.0,4.0,6.0,./meat_dataset/등심1++/등심1++_00453.jpg
등심1++,8.0,8.0,6.0,4.0,8.0,./meat_dataset/등심1++/등심1++_00454.jpg
등심1++,8.0,6.0,8.0,4.0,8.0,./meat_dataset/등심1++/등심1++_00455.jpg
등심1++,8.0,8.0,6.0,4.0,8.0,./meat_dataset/등심1++/등심1++_00456.jpg
등심1++,6.0,6.0,6.0,4.0,6.0,./meat_dataset/등심1++/등심1++_00457.jpg
등심1++,6.0,8.0,6.0,6.0,4.0,./meat_dataset/등심1++/등심1++_00458.jpg
등심1++,8.0,4.0,8.0,4.0,8.0,./meat_dataset/등심1++/등심1++_00459.jpg
등심1++,8.0,6.0,8.0,4.0,8.0,./meat_dataset/등심1++/등심1++_00460.jpg
등심1++,8.0,4.0,8.0,4.0,8.0,./meat_dataset/등심1++/등심1++_00461.jpg
등심1++,8.0,6.0,8.0,4.0,8.0,./meat_dataset/등심1++/등심1++_00462.jpg
등심1++,4.0,8.0,4.0,6.0,4.0,./meat_dataset/등심1++/등심1++_00463.jpg
등심1++,6.0,6.0,6.0,4.0,6.0,./meat_dataset/등심1++/등심1++_00464.jpg
등심1++,4.0,8.0,4.0,6.0,4.0,./meat_dataset/등심1++/등심1++_00465.jpg
등심1++,8.0,6.0,8.0,4.0,8.0,./meat_dataset/등심1++/등심1++_00466.jpg
등심1++,4.0,8.0,4.0,6.0,4.0,./meat_dataset/등심1++/등심1++_00467.jpg
등심1++,8.0,6.0,8.0,4.0,8.0,./meat_dataset/등심1++/등심1++_00468.jpg
등심1++,2.0,8.0,2.0,8.0,2.0,./meat_dataset/등심1++/등심1++_00469.jpg
등심1++,8.0,6.0,8.0,4.0,8.0,./meat_dataset/등심1++/등심1++_00470.jpg
등심1++,8.0,6.0,8.0,4.0,8.0,./meat_dataset/등심1++/등심1++_00471.jpg
등심1++,6.0,6.0,6.0,4.0,6.0,./meat_dataset/등심1++/등심1++_00472.jpg
등심1++,8.0,4.0,8.0,4.0,8.0,./meat_dataset/등심1++/등심1++_00473.jpg
등심1++,6.0,8.0,6.0,6.0,6.0,./meat_dataset/등심1++/등심1++_00474.jpg
등심1++,6.0,8.0,6.0,6.0,6.0,./meat_dataset/등심1++/등심1++_00476.jpg
등심1++,2.0,4.0,2.0,8.0,2.0,./meat_dataset/등심1++/등심1++_00477.jpg
등심1++,6.0,6.0,6.0,4.0,6.0,./meat_dataset/등심1++/등심1++_00478.jpg
등심1++,6.0,8.0,6.0,6.0,6.0,./meat_dataset/등심1++/등심1++_00479.jpg
등심1++,6.0,6.0,6.0,4.0,6.0,./meat_dataset/등심1++/등심1++_00481.jpg
등심1++,6.0,8.0,6.0,6.0,6.0,./meat_dataset/등심1++/등심1++_00482.jpg
등심1++,2.0,8.0,2.0,8.0,2.0,./meat_dataset/등심1++/등심1++_00483.jpg
등심1++,10.0,4.0,8.0,4.0,10.0,./meat_dataset/등심1++/등심1++_00484.jpg
등심1++,8.0,8.0,6.0,4.0,8.0,./meat_dataset/등심1++/등심1++_00485.jpg
등심1++,8.0,6.0,8.0,4.0,8.0,./meat_dataset/등심1++/등심1++_00486.jpg
등심1++,6.0,8.0,6.0,6.0,6.0,./meat_dataset/등심1++/등심1++_00487.jpg
등심1++,4.0,6.0,4.0,4.0,4.0,./meat_dataset/등심1++/등심1++_00489.jpg
등심1++,4.0,8.0,4.0,6.0,4.0,./meat_dataset/등심1++/등심1++_00490.jpg
등심1++,8.0,6.0,8.0,4.0,8.0,./meat_dataset/등심1++/등심1++_00491.jpg
등심1++,8.0,4.0,8.0,4.0,6.0,./meat_dataset/등심1++/등심1++_00492.jpg
등심1++,8.0,6.0,8.0,4.0,8.0,./meat_dataset/등심1++/등심1++_00493.jpg
등심1++,8.0,8.0,6.0,4.0,6.0,./meat_dataset/등심1++/등심1++_00494.jpg
등심1++,8.0,6.0,8.0,4.0,8.0,./meat_dataset/등심1++/등심1++_00495.jpg
등심1++,8.0,8.0,6.0,4.0,8.0,./meat_dataset/등심1++/등심1++_00496.jpg
등심1++,8.0,4.0,8.0,4.0,8.0,./meat_dataset/등심1++/등심1++_00497.jpg
등심1++,8.0,4.0,8.0,4.0,8.0,./meat_dataset/등심1++/등심1++_00498.jpg
등심1++,6.0,8.0,6.0,6.0,6.0,./meat_dataset/등심1++/등심1++_00499.jpg
등심1++,8.0,8.0,6.0,4.0,8.0,./meat_dataset/등심1++/등심1++_00500.jpg
등심1++,6.0,8.0,6.0,6.0,6.0,./meat_dataset/등심1++/등심1++_00501.jpg
등심1++,8.0,8.0,6.0,4.0,8.0,./meat_dataset/등심1++/등심1++_00502.jpg
등심1++,8.0,8.0,6.0,4.0,6.0,./meat_dataset/등심1++/등심1++_00503.jpg
등심1++,8.0,6.0,8.0,4.0,8.0,./meat_dataset/등심1++/등심1++_00504.jpg
등심1++,6.0,6.0,6.0,4.0,6.0,./meat_dataset/등심1++/등심1++_00505.jpg
등심1++,8.0,4.0,8.0,4.0,6.0,./meat_dataset/등심1++/등심1++_00506.jpg
등심1++,8.0,6.0,8.0,4.0,8.0,./meat_dataset/등심1++/등심1++_00507.jpg
등심1++,8.0,4.0,8.0,4.0,8.0,./meat_dataset/등심1++/등심1++_00508.jpg
등심1++,6.0,6.0,6.0,8.0,6.0,./meat_dataset/등심1++/등심1++_00509.jpg
등심1++,6.0,8.0,4.0,6.0,4.0,./meat_dataset/등심1++/등심1++_00510.jpg
등심1++,6.0,8.0,6.0,6.0,6.0,./meat_dataset/등심1++/등심1++_00511.jpg
등심1++,8.0,8.0,6.0,4.0,8.0,./meat_dataset/등심1++/등심1++_00512.jpg
등심1++,6.0,8.0,6.0,6.0,6.0,./meat_dataset/등심1++/등심1++_00513.jpg
등심1++,8.0,4.0,8.0,4.0,8.0,./meat_dataset/등심1++/등심1++_00514.jpg
등심1++,8.0,6.0,8.0,4.0,8.0,./meat_dataset/등심1++/등심1++_00515.jpg
등심1++,4.0,8.0,4.0,6.0,4.0,./meat_dataset/등심1++/등심1++_00516.jpg
등심1++,6.0,8.0,6.0,6.0,6.0,./meat_dataset/등심1++/등심1++_00518.jpg
등심1++,8.0,4.0,8.0,4.0,8.0,./meat_dataset/등심1++/등심1++_00519.jpg
등심1++,6.0,8.0,6.0,6.0,4.0,./meat_dataset/등심1++/등심1++_00520.jpg
등심1++,8.0,6.0,8.0,4.0,8.0,./meat_dataset/등심1++/등심1++_00521.jpg
등심1++,8.0,8.0,6.0,4.0,6.0,./meat_dataset/등심1++/등심1++_00522.jpg
등심1++,8.0,6.0,8.0,4.0,8.0,./meat_dataset/등심1++/등심1++_00523.jpg
등심1++,6.0,8.0,6.0,6.0,6.0,./meat_dataset/등심1++/등심1++_00524.jpg
등심1++,8.0,4.0,8.0,4.0,8.0,./meat_dataset/등심1++/등심1++_00525.jpg
등심1++,8.0,8.0,6.0,4.0,8.0,./meat_dataset/등심1++/등심1++_00526.jpg
등심1++,6.0,8.0,6.0,6.0,6.0,./meat_dataset/등심1++/등심1++_00527.jpg
등심1++,10.0,4.0,8.0,4.0,8.0,./meat_dataset/등심1++/등심1++_00528.jpg
등심1++,4.0,4.0,4.0,4.0,6.0,./meat_dataset/등심1++/등심1++_00529.jpg
등심1++,8.0,8.0,6.0,6.0,6.0,./meat_dataset/등심1++/등심1++_00530.jpg
등심1++,8.0,8.0,6.0,4.0,8.0,./meat_dataset/등심1++/등심1++_00531.jpg
등심1++,6.0,8.0,6.0,6.0,6.0,./meat_dataset/등심1++/등심1++_00532.jpg
등심1++,6.0,8.0,6.0,6.0,6.0,./meat_dataset/등심1++/등심1++_00533.jpg
등심1++,4.0,8.0,4.0,6.0,4.0,./meat_dataset/등심1++/등심1++_00534.jpg
등심1++,4.0,8.0,4.0,6.0,4.0,./meat_dataset/등심1++/등심1++_00535.jpg
등심1++,4.0,8.0,2.0,8.0,2.0,./meat_dataset/등심1++/등심1++_00536.jpg
등심1++,6.0,6.0,6.0,4.0,6.0,./meat_dataset/등심1++/등심1++_00537.jpg
등심1++,6.0,6.0,6.0,4.0,6.0,./meat_dataset/등심1++/등심1++_00538.jpg
등심1++,4.0,8.0,4.0,6.0,4.0,./meat_dataset/등심1++/등심1++_00539.jpg
등심1++,8.0,8.0,6.0,4.0,8.0,./meat_dataset/등심1++/등심1++_00540.jpg
등심1++,8.0,8.0,6.0,4.0,6.0,./meat_dataset/등심1++/등심1++_00541.jpg
등심1++,6.0,6.0,6.0,4.0,6.0,./meat_dataset/등심1++/등심1++_00542.jpg
등심1++,4.0,8.0,4.0,6.0,4.0,./meat_dataset/등심1++/등심1++_00545.jpg
등심1++,6.0,8.0,6.0,6.0,6.0,./meat_dataset/등심1++/등심1++_00546.jpg
등심1++,6.0,8.0,6.0,6.0,6.0,./meat_dataset/등심1++/등심1++_00547.jpg
등심1++,8.0,8.0,6.0,4.0,8.0,./meat_dataset/등심1++/등심1++_00548.jpg
등심1++,6.0,10.0,6.0,4.0,8.0,./meat_dataset/등심1++/등심1++_00549.jpg
등심1++,6.0,6.0,6.0,8.0,6.0,./meat_dataset/등심1++/등심1++_00550.jpg
등심1++,8.0,8.0,6.0,4.0,8.0,./meat_dataset/등심1++/등심1++_00551.jpg
등심1++,8.0,6.0,8.0,4.0,8.0,./meat_dataset/등심1++/등심1++_00552.jpg
등심1++,8.0,8.0,6.0,4.0,8.0,./meat_dataset/등심1++/등심1++_00553.jpg
등심1++,8.0,8.0,6.0,4.0,6.0,./meat_dataset/등심1++/등심1++_00554.jpg
등심1++,6.0,4.0,4.0,4.0,6.0,./meat_dataset/등심1++/등심1++_00555.jpg
등심1++,6.0,8.0,6.0,6.0,6.0,./meat_dataset/등심1++/등심1++_00556.jpg
등심1++,6.0,4.0,8.0,4.0,6.0,./meat_dataset/등심1++/등심1++_00557.jpg
등심1++,6.0,6.0,6.0,4.0,6.0,./meat_dataset/등심1++/등심1++_00558.jpg
등심1++,8.0,4.0,8.0,4.0,8.0,./meat_dataset/등심1++/등심1++_00559.jpg
등심1++,8.0,8.0,6.0,4.0,8.0,./meat_dataset/등심1++/등심1++_00560.jpg
등심1++,6.0,6.0,6.0,4.0,6.0,./meat_dataset/등심1++/등심1++_00561.jpg
등심1++,6.0,8.0,4.0,6.0,4.0,./meat_dataset/등심1++/등심1++_00562.jpg
등심1++,4.0,8.0,4.0,6.0,4.0,./meat_dataset/등심1++/등심1++_00563.jpg
등심1++,6.0,8.0,6.0,6.0,6.0,./meat_dataset/등심1++/등심1++_00564.jpg
등심1++,8.0,8.0,6.0,4.0,8.0,./meat_dataset/등심1++/등심1++_00565.jpg
등심1++,8.0,6.0,8.0,4.0,8.0,./meat_dataset/등심1++/등심1++_00566.jpg
등심1++,6.0,8.0,6.0,6.0,6.0,./meat_dataset/등심1++/등심1++_00567.jpg
등심1++,4.0,8.0,4.0,6.0,4.0,./meat_dataset/등심1++/등심1++_00568.jpg
등심1++,2.0,8.0,2.0,8.0,4.0,./meat_dataset/등심1++/등심1++_00569.jpg
등심1++,2.0,10.0,2.0,8.0,2.0,./meat_dataset/등심1++/등심1++_00570.jpg
등심1++,6.0,4.0,8.0,4.0,6.0,./meat_dataset/등심1++/등심1++_00571.jpg
등심1++,6.0,8.0,6.0,6.0,6.0,./meat_dataset/등심1++/등심1++_00572.jpg
등심1++,6.0,6.0,6.0,4.0,6.0,./meat_dataset/등심1++/등심1++_00573.jpg
등심1++,6.0,8.0,6.0,6.0,6.0,./meat_dataset/등심1++/등심1++_00574.jpg
등심1++,8.0,6.0,8.0,4.0,6.0,./meat_dataset/등심1++/등심1++_00576.jpg
등심1++,8.0,4.0,8.0,4.0,8.0,./meat_dataset/등심1++/등심1++_00577.jpg
등심1++,8.0,6.0,8.0,4.0,6.0,./meat_dataset/등심1++/등심1++_00578.jpg
등심1++,6.0,8.0,6.0,6.0,6.0,./meat_dataset/등심1++/등심1++_00579.jpg
등심1++,6.0,8.0,4.0,6.0,4.0,./meat_dataset/등심1++/등심1++_00580.jpg
등심1++,6.0,6.0,6.0,4.0,6.0,./meat_dataset/등심1++/등심1++_00581.jpg
등심1++,8.0,6.0,8.0,4.0,8.0,./meat_dataset/등심1++/등심1++_00582.jpg
등심1++,8.0,4.0,8.0,4.0,8.0,./meat_dataset/등심1++/등심1++_00583.jpg
등심1++,8.0,8.0,6.0,4.0,8.0,./meat_dataset/등심1++/등심1++_00584.jpg
